videoID,start,end,notes,Empathy stage,Initial,Gender,neutral segment,isPrimarySpeaker,Category,Empathetic voice (does the voice sound empathetic?),Empathetic text (does what the speaker is saying seem to be empathetic?),Voice/Text Initial,Empathetic voice (2nd round),Empathetic text (2nd round),Voice/Text Initial (2nd round),Empathetic Voice 3,Empathetic Text 3,Third Annotator Initials where needed,Useful 4 Pres.,Notes on empathy stage,transcript,transcript_start,transcript_end
te381B03tA4,0:42,0:45,,1,AK,F,0:00-0:07,TRUE,empathetic,,x,AK,,x,AL,,,,,,,,
te381B03tA4,1:47,1:52,,1,AK,F,0:09-0:13,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,,
BoEY6KsSJbY&t,0:48,0:51,,1,AK,F,0:17-1:19,TRUE,empathetic,x,,AK,x,,AL,,,,,,,,
BoEY6KsSJbY&t,1:32,1:35,music,1,AK,F,0:17-1:19,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,,
mKAFcEAd5gQ,1:09,1:20,background noise,1,AK,F,0:40-0:43,TRUE,empathetic,not sure,x,AK,x,x,AL,,,,,,,,
mKAFcEAd5gQ,1:43,1:47,,1,AK,F,0:40-0:43,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,,
wx27VGeZY6I,0:37,0:44,,1,AK,F,0:18-0:26,TRUE,empathetic,not sure,x,AK,x,,AL,,,,,,,,
GwuhQXQSoLs,0:29,0:32,,3,AK,F,1:36-1:47,TRUE,empathetic,not sure,x,AK,x,x,AL,,,,,,,,
GwuhQXQSoLs,0:33,0:37,,4,AK,F,1:36-1:47,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,,
GwuhQXQSoLs,2:09,2:24,,4,AK,F,1:36-1:47,TRUE,empathetic,not sure,x,AK,x,x,AL,,,,,,,,
TUBWf9SgyD0,1:57,2:03,,2,AK,M,5:24-5:39,TRUE,empathetic,,x,AK,x,x,AL,,,,,,,,
TUBWf9SgyD0,2:38,3:09,some overlapping talk,4,AK,M,5:24-5:39,TRUE,empathetic,not sure,x,AK,x,x,AL,,,,,,,,
TUBWf9SgyD0,3:54,3:58,,3,AK,M,5:24-5:39,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,,
JstvhNqk3is,0:18,0:30,some overlapping talk,1,AK,F,,TRUE,empathetic,x,x,AK,,,,,,,,,,,
JstvhNqk3is,0:30,0:35,,2,AK,F,,TRUE,empathetic,x,x,AK,,,,,,,,,,,
JstvhNqk3is,1:09,1:16,,3,AK,F,,TRUE,empathetic,x,x,AK,,,,,,,,,,,
JstvhNqk3is,1:24,1:50,some overlapping talk,4,AK,F,,TRUE,empathetic,x,not sure,AK,,,,,,,,,,,
LvhXmdxqC6o,0:08,0:15,,1,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
LvhXmdxqC6o,0:15,0:22,,2,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
LvhXmdxqC6o,1:40,2:06,,"3, 2",AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
LvhXmdxqC6o,2:08,2:13,,3,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
LvhXmdxqC6o,2:13,2:35,,3,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
LvhXmdxqC6o,4:21,4:28,,3,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
LvhXmdxqC6o,4:28,4:35,,4,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
LvhXmdxqC6o,4:42,5:03,,3,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
aDMtx5ivKK0,4:20,4:25,,2,AK,F,3:56-4:01,TRUE,empathetic,,,,,,,,,,,,,,
WW37omJuffU,1:00,1:11,,3,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
WW37omJuffU,1:48,1:54,,1,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
BjUCF_Z146c,0:05,0:10,background music,3,AK,F,1:13-1:18,TRUE,empathetic,,,,,,,,,,,,,,
6Bnukqses9k,0:00,0:04,,2,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
6Bnukqses9k,0:41,0:45,,3,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
iRqY5UddPNo,1:18,1:28,,1,AK,F,0:09-0:11,TRUE,empathetic,,,,,,,,,,,,,,
iRqY5UddPNo,3:33,3:49,,3,AK,F,0:13-0:21,TRUE,empathetic,,,,,,,,,,,,,,
iRqY5UddPNo,4:13,4:21,,2,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
iRqY5UddPNo,5:33,6:05,,2,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
iRqY5UddPNo,6:39,6:50,,1,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
QRfTylX46pU,1:44,1:46,,2,AK,F,0:29-0:34,TRUE,empathetic,,,,,,,,,,,,,,
QRfTylX46pU,1:51,1:54,,2,AK,F,0:39-0:48,TRUE,empathetic,,,,,,,,,,,,,,
QRfTylX46pU,2:17,2:26,,2,AK,F,1:00-1:02,TRUE,empathetic,,,,,,,,,,,,,,
QRfTylX46pU,2:32,2:35,,3,AK,F,1:15-1:22,TRUE,empathetic,,,,,,,,,,,,,,
5JL2iizK2c0,2:14,2:24,,3,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
5JL2iizK2c0,2:43,2:51,,1,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
Mab-avaKQZo,2:30,2:35,,1,AK,M,1:17-1:28,TRUE,empathetic,,,,,,,,,,,,,,
Mab-avaKQZo,3:11,3:26,,3,AK,M,1:38-1:43,TRUE,empathetic,,,,,,,,,,,,,,
g-aNdq_-qsc,1:38,1:49,,2,AK,M,0:28-0:41,FALSE,empathetic,,,,,,,,,,,,,,
g-aNdq_-qsc,4:20,4:30,,3,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
EtXi4mCmD5E,0:19,0:44,0:03-0:11,4,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
EtXi4mCmD5E,0:45,0:57,,3,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
w6T02g5hnT4,2:20,2:27,0:30-0:45,4,AK,M,0:06-0:21,TRUE,empathetic,,,,,,,,,,,,,,
w6T02g5hnT4,1:05,1:10,,2,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
z3H_GgtE3Tc,0:20,0:43,,1,AK,F,0:00-0:08,TRUE,empathetic,,,,,,,,,,,,,,
z3H_GgtE3Tc,1:26,1:34,,3,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
z3H_GgtE3Tc,3:06,3:15,,4,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
z3H_GgtE3Tc,3:18,3:25,,"2, 4",AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
qop5YMwnmi4,0:00,0:22,,1,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
ZeNva9LPkXU,0:00,0:04,,2,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
ZeNva9LPkXU,1:41,1:44,,2,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
ZeNva9LPkXU,2:49,2:52,,2,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
ZeNva9LPkXU,2:57,2:59,,2,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
ZeNva9LPkXU,3:20,3:22,,3,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
eQAxqBSnvrw,0:08,0:12,,2,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
eQAxqBSnvrw,0:34,0:36,,3,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
eQAxqBSnvrw,0:36,0:40,,3,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
eQAxqBSnvrw,1:07,1:11,,1,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
eQAxqBSnvrw,1:13,1:35,,4,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
eQAxqBSnvrw,2:36,3:12,,4,AK,F,,TRUE,empathetic,,,,,,,,,,,,,,
AvTHX0Tk_ww,1:03,1:06,0:00-0:03,2,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
AvTHX0Tk_ww,1:32,1:49,0:20-0:29,3,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
KGTfYzDNNeg,0:52,0:54,,4,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
KGTfYzDNNeg,0:58,1:05,,3,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
KGTfYzDNNeg,1:06,1:21,,"1, 3",AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
KGTfYzDNNeg,1:28,1:59,,4,AK,M,,TRUE,empathetic,,,,,,,,,,,,,,
WKNjqc1uhqc,3:49,04:04,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
WKNjqc1uhqc,4:35,4:37,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
gAXZdFfRZuQ,00:24,00:34,,,IC,F,02:26-02:47,TRUE,empathetic,x,x,IC,,,,,,,,,,,
gAXZdFfRZuQ,00:37,00:43,,,IC,F,1:38 - 2:11,TRUE,empathetic,x,x,IC,,,,,,,,,,,
gAXZdFfRZuQ,00:45,00:48,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
gAXZdFfRZuQ,0:54,0:56,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
gAXZdFfRZuQ,2:12,2:15,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
OFXaUUPCjKE,1:43,1:53,,,IC,F,2:01- 2:15,TRUE,empathetic,x,x,IC,,,,,,,,,,,
OFXaUUPCjKE,7:18,7:23,,,IC,F,5:25-5:56,TRUE,empathetic,x,x,IC,,,,,,,,,,,
OFXaUUPCjKE,9:03,9:08,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
OFXaUUPCjKE,6:01,6:03,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
vb5wJgGsJxY,3:05,3:15,,,IC,F,2:41-3:03,TRUE,empathetic,x,x,IC,,,,,,,,,,,
vb5wJgGsJxY,5:24,5:28,,,IC,F,5:31-5:55,TRUE,empathetic,x,x,IC,,,,,,,,,,,
vb5wJgGsJxY,6:23,6:34,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
vb5wJgGsJxY,8:44,8:47,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
pwnm8-nHifM,4:17,4:17,,,IC,F,2:37-2:47,TRUE,empathetic,x,x,IC,,,,,,,,,,,
pwnm8-nHifM,4:22,4:22,,,IC,F,3:18-3:25,TRUE,empathetic,x,x,IC,,,,,,,,,,,
pwnm8-nHifM,4:29,4:33,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
pwnm8-nHifM,4:40,4:46,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
pwnm8-nHifM,5:01,5:09,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
pwnm8-nHifM,5:31,5:38,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
pwnm8-nHifM,5:40,5:44,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
DKNSkDflfAc,5:04,5:07,,,IC,F,4:54-5:03,TRUE,empathetic,x,x,IC,,,,,,,,,,,
DKNSkDflfAc,5:10,5:15,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
DKNSkDflfAc,5:21,5:24,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
DKNSkDflfAc,5:29,5:35,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
P3jTHTBC9FQ,1:12,1:24,,,IC,F,0:11-0:25,TRUE,empathetic,x,x,IC,,,,,,,,,,,
P3jTHTBC9FQ,1:46,2:14,,,IC,F,2:48-3:00,TRUE,empathetic,x,x,IC,,,,,,,,,,,
P3jTHTBC9FQ,2:24,2:25,,,IC,F,3:02-3:12,TRUE,empathetic,x,x,IC,,,,,,,,,,,
P3jTHTBC9FQ,4:47,4:59,,,IC,F,5:01-5:15,TRUE,empathetic,x,x,IC,,,,,,,,,,,
DBB9aBpRnZo,4:10,4:18,,,IC,F,0:28-0:34,TRUE,empathetic,x,x,IC,,,,,,,,,,,
DBB9aBpRnZo,4:23,4:30,,,IC,F,7:13-7:18,TRUE,empathetic,x,x,IC,,,,,,,,,,,
DBB9aBpRnZo,4:55,5:21,,,IC,F,7:21-7:27,TRUE,empathetic,x,x,IC,,,,,,,,,,,
DBB9aBpRnZo,5:29,5:41,,,IC,F,8:00-8:33,TRUE,empathetic,x,x,IC,,,,,,,,,,,
DBB9aBpRnZo,6:34,6:44,Two people talking,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
-42HOuP5Zgg,2:51,3:08,,,IC,F,0:01-0:21,TRUE,empathetic,x,x,IC,,,,,,,,,,,
-42HOuP5Zgg,3:12,3:18,,,IC,F,5:39-5:51,TRUE,empathetic,x,x,IC,,,,,,,,,,,
-42HOuP5Zgg,3:45,4:16,,,IC,F,8:48-8:59,TRUE,empathetic,x,x,IC,,,,,,,,,,,
-42HOuP5Zgg,4:44,5:07,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
HCZXnESu9jU,0:50,1:08,,,IC,F,0:16-0:33,TRUE,empathetic,x,x,IC,,,,,,,,,,,
HCZXnESu9jU,3:18,3:28,,,IC,F,7:59-8:25,TRUE,empathetic,x,x,IC,,,,,,,,,,,
HCZXnESu9jU,3:31,3:40,,,IC,F,8:32-8:37,TRUE,empathetic,x,x,IC,,,,,,,,,,,
HCZXnESu9jU,4:07,4:36,,,IC,F,"8:46-9:13
",TRUE,empathetic,x,x,IC,,,,,,,,,,,
HCZXnESu9jU,5:01,5:22,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
HCZXnESu9jU,5:27,5:34,,,IC,F,,TRUE,empathetic,x,x,IC,,,,,,,,,,,
HCZXnESu9jU,7:13,7:26,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
GSZVqCj0LYo,0:00,0:05,,,IC,M,,TRUE,neutral,,,,,,,,,,,,,,
GSZVqCj0LYo,0:09,0:10,,,IC,M,0:00-0:05,TRUE,empathetic,,,,,,,,,,,,,,
GSZVqCj0LYo,0:28,0:31,,,IC,M,0:11-0:13,TRUE,empathetic,,,,,,,,,,,,,,
GSZVqCj0LYo,0:44,0:46,,,IC,M,0:32-0:43,TRUE,empathetic,,,,,,,,,,,,,,
GSZVqCj0LYo,1:57,1:59,,,IC,M,1:01-1:09,TRUE,empathetic,,,,,,,,,,,,,,
GSZVqCj0LYo,2:11,2:19,,,IC,M,"1:41-1:55, 2:21-2:30",TRUE,empathetic,,,,,,,,,,,,,,
NOnkMwuk4BY,1:27,1:28,,,IC,F,0:04-0:19,TRUE,empathetic,,,,,,,,,,,,,,
NOnkMwuk4BY,1:29,1:30,,,IC,F,5:38-6:11,TRUE,empathetic,,,,,,,,,,,,,,
NOnkMwuk4BY,1:30,1:31,,,IC,F,6:27-7:07,TRUE,empathetic,,,,,,,,,,,,,,
NOnkMwuk4BY,1:34,1:44,Speaker answering yes in the middle,,IC,F,7:10-7:16,TRUE,empathetic,,,,,,,,,,,,,,
NOnkMwuk4BY,2:43,2:45,,,IC,F,7:45-7:56,TRUE,empathetic,,,,,,,,,,,,,,
NOnkMwuk4BY,3:30,3:42,,,IC,F,8:01-8:11,TRUE,empathetic,,,,,,,,,,,,,,
NOnkMwuk4BY,4:36,4:45,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
NOnkMwuk4BY,5:00,5:05,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
Nj2alO2m_Ng,2:03,2:08,,,IC,F,2:11-2:23,TRUE,empathetic,,,,,,,,,,,,,,
Nj2alO2m_Ng,4:17,4:24,,,IC,F,6:03-7:03,TRUE,empathetic,,,,,,,,,,,,,,
Nj2alO2m_Ng,7:44,7:45,,,IC,F,7:15-7:35,TRUE,empathetic,,,,,,,,,,,,,,
Nj2alO2m_Ng,7:47,7:50,,,IC,F,8:07-8:12,TRUE,empathetic,,,,,,,,,,,,,,
Nj2alO2m_Ng,7:51,7:53,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
Nj2alO2m_Ng,8:01,8:05,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
hyJm0jrxyOE,1:02,1:05,,,IC,F,4:27-4:29,TRUE,empathetic,,,,,,,,,,,,,,
hyJm0jrxyOE,1:15,1:20,,,IC,F,4:55-5:06,TRUE,empathetic,,,,,,,,,,,,,,
hyJm0jrxyOE,2:09,2:19,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
hyJm0jrxyOE,3:57,4:11,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
hyJm0jrxyOE,4:12,4:16,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
hyJm0jrxyOE,4:33,4:37,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
hyJm0jrxyOE,7:45,7:54,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
vfmWBIbMUCg,1:22,1:35,,,IC,F,3:51-3:54,TRUE,empathetic,,,,,,,,,,,,,,
vfmWBIbMUCg,2:29,2:40,,,IC,F,5:22-5:25,TRUE,empathetic,,,,,,,,,,,,,,
vfmWBIbMUCg,3:16,3:25,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
vfmWBIbMUCg,3:39,3:49,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
vfmWBIbMUCg,7:23,7:33,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
vfmWBIbMUCg,7:38,7:42,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
0wY_foXbWM8,0:44,0:47,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,1:00,1:03,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,1:42,1:48,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
0wY_foXbWM8,3:09,3:18,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,3:19,3:22,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,3:24,3:25,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,3:34,3:35,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,3:39,4:42,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
0wY_foXbWM8,3:49,3:52,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
0wY_foXbWM8,3:58,4:10,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
0wY_foXbWM8,4:46,4:52,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,5:08,5:23,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,6:06,6:07,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
0wY_foXbWM8,6:11,6:13,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
0wY_foXbWM8,7:13,7:20,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,7:26,7:34,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
0wY_foXbWM8,7:47,7:49,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,8:02,8:05,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,8:21,8:24,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,8:28,8:38,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
0wY_foXbWM8,9:08,9:10,,,IC,F,,TRUE,neutral,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
/ybGDVXIAhYo,0:28,0:31,,3,AK,M,,,empathetic,,,,,,,,,,,,,,
/ybGDVXIAhYo,1:09,1:16,,4,AK,M,,,empathetic,,,,,,,,,,,,,,
/ybGDVXIAhYo,2:29,2:34,,1,AK,M,,,empathetic,,,,,,,,,,,,,,
/ybGDVXIAhYo,2:36,2:42,,3,AK,M,,,empathetic,,,,,,,,,,,,,,
/ybGDVXIAhYo,2:43,2:46,,1,AK,M,,,empathetic,,,,,,,,,,,,,,
/ybGDVXIAhYo,3:56,3:59,,1,AK,M,,,empathetic,,,,,,,,,,,,,,
/ybGDVXIAhYo,7:23,7:30,,1,AK,M,,,empathetic,,,,,,,,,,,,,,
/ybGDVXIAhYo,11:15,11:18,,1,AK,M,,,empathetic,,,,,,,,,,,,,,
/ybGDVXIAhYo,11:59,12:15,,1,AK,M,,,empathetic,,,,,,,,,,,,,,
IYfJjPO12Qs,0:48,1:07,,1,AK,M,,,empathetic,,,,,,,,,,,,,,
IYfJjPO12Qs,1:14,1:37,,"1,3",AK,M,,,empathetic,,,,,,,,,,,,,,
IYfJjPO12Qs,1:40,2:01,,1,AK,M,,,empathetic,,,,,,,,,,,,,,
IYfJjPO12Qs,2:21,2:23,,"1,3",AK,M,,,empathetic,,,,,,,,,,,,,,
A9SRVy0afL8,1:36,1:43,humor,1,AK,M,,,empathetic,,,,,,,,,,,,,,
A9SRVy0afL8,1:43,1:46,,2,AK,M,,,empathetic,,,,,,,,,,,,,,
A9SRVy0afL8,2:20,2:26,,3,AK,M,,,empathetic,,,,,,,,,,,,,,
_viPA9m0O8A,0:56,1:06,,"1, 2",AK,M,,,empathetic,,,,,,,,,,,,,,
_viPA9m0O8A,1:18,1:21,,2,AK,M,,,empathetic,,,,,,,,,,,,,,
_viPA9m0O8A,1:22,1:35,,3,AK,M,,,empathetic,,,,,,,,,,,,,,
UOxOiC1fT_8,0:24,0:31,,2,AK,F,0:05-0:08,,empathetic,,,,,,,,,,,,,,
UOxOiC1fT_8,0:51,1:06,,"2, 3",AK,F,,,empathetic,,,,,,,,,,,,,,
UOxOiC1fT_8,1:24,1:31,,3,AK,F,,,empathetic,,,,,,,,,,,,,,
_ZzewhYZ5zA,0:00,0:16,,2,AK,M,,,empathetic,,,,,,,,,,,,,,
_ZzewhYZ5zA,0:44,1:02,,4,AK,M,,,empathetic,,,,,,,,,,,,,,
_ZzewhYZ5zA,1:04,1:11,,3,AK,M,,,empathetic,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
YA56GUpDe_c,4:13,4:15,,,IC,F,3:46-3:48,TRUE,empathetic,,,,,,,,,,,,,,
YA56GUpDe_c,4:23,5:03,,,IC,F,3:53-3:57,TRUE,neutral,,,,,,,,,,,,,,
YA56GUpDe_c,5:04,6:06,,,IC,F,4:23-5:03,TRUE,empathetic,,,,,,,,,,,,,,
YA56GUpDe_c,6:12,6:16,,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
YA56GUpDe_c,6:36,6:40,speakers overlapping,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
YA56GUpDe_c,7:41,7:46,speakers overlapping,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
YA56GUpDe_c,8:19,8:37,speakers overlapping,,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
6B9MfFUPpaU,1:33,1:40,,4,IC,F,1:16-1:32,TRUE,empathetic,,,,,,,,,,,,,,
6B9MfFUPpaU,1:41,2:13,,1,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
6B9MfFUPpaU,2:31,2:38,,3,IC,F,,TRUE,empathetic,,,,,,,,,,,,,,
CltuN7L-JfA,6:55,6:59,,2,IC,M,6:45-6:48,TRUE,empathetic,,,,,,,,,,,,,,
CltuN7L-JfA,15:14,15:17,,2,IC,M,9:55-9:58,TRUE,empathetic,,,,,,,,,,,,,,
CltuN7L-JfA,15:21,15:22,,1,IC,M,14:51-14:54,TRUE,empathetic,,,,,,,,,,,,,,
CltuN7L-JfA,16:14,16:15,,2,IC,M,20:09-20:18,TRUE,empathetic,,,,,,,,,,,,,,
CltuN7L-JfA,16:23,16:29,,3,IC,M,,TRUE,empathetic,,,,,,,,,,,,,,
CltuN7L-JfA,16:57,17:02,,3,IC,M,,TRUE,empathetic,,,,,,,,,,,,,,
CltuN7L-JfA,20:23,20:24,,2,IC,M,,TRUE,empathetic,,,,,,,,,,,,,,
CltuN7L-JfA,20:28,20:28,,3,IC,M,,TRUE,empathetic,,,,,,,,,,,,,,
